user_id,group,watch_duration
user_005823,treatment,34.38
user_005824,treatment,8.19
user_005825,treatment,3.46
user_005826,treatment,12.09
user_005827,treatment,13.57
user_005828,treatment,15.01
user_005829,treatment,39.24
user_005830,treatment,10.92
user_005831,treatment,11.99
user_005832,treatment,5.46
user_005833,treatment,25.44
user_005834,treatment,15.29
user_005835,treatment,9.43
user_005836,treatment,2.88
user_005837,treatment,41.91
user_005838,treatment,4.94
user_005839,treatment,8.22
user_005840,treatment,17.58
user_005841,treatment,5.07
user_005842,treatment,4.0
user_005843,treatment,2.41
user_005844,treatment,23.5
user_005845,treatment,8.53
user_005846,treatment,137.25
user_005847,treatment,5.96
user_005848,treatment,6.31
user_005849,treatment,8.4
user_005850,treatment,16.03
user_005851,treatment,9.06
user_005852,treatment,21.54
user_005853,treatment,6.03
user_005854,treatment,4.37
user_005855,treatment,3.13
user_005856,treatment,2.23
user_005857,treatment,8.72
user_005858,treatment,10.37
user_005859,treatment,7.96
user_005860,treatment,35.68
user_005861,treatment,35.25
user_005862,treatment,10.1
user_005863,treatment,3.14
user_005864,treatment,8.39
user_005865,treatment,8.17
user_005866,treatment,7.8
user_005867,treatment,7.55
user_005868,treatment,7.82
user_005869,treatment,9.69
user_005870,treatment,7.94
user_005871,treatment,15.59
user_005872,treatment,17.61
user_005873,treatment,6.37
user_005874,treatment,36.48
user_005875,treatment,6.03
user_005876,treatment,3.62
user_005877,treatment,17.9
user_005878,treatment,6.86
user_005879,treatment,17.07
user_005880,treatment,1.93
user_005881,treatment,40.2
user_005882,treatment,22.6
user_005883,treatment,3.97
user_005884,treatment,4.04
user_005885,treatment,50.29
user_005886,treatment,7.32
user_005887,treatment,6.77
user_005888,treatment,2.15
user_005889,treatment,9.97
user_005890,treatment,11.0
user_005891,treatment,23.39
user_005892,treatment,4.31
user_005893,treatment,3.91
user_005894,treatment,18.93
user_005895,treatment,29.53
user_005896,treatment,3.75
user_005897,treatment,31.35
user_005898,treatment,13.6
user_005899,treatment,31.61
user_005900,treatment,12.48
user_005901,treatment,1.75
user_005902,treatment,11.69
user_005903,treatment,30.82
user_005904,treatment,6.46
user_005905,treatment,9.68
user_005906,treatment,11.46
user_005907,treatment,1.3
user_005908,treatment,50.25
user_005909,treatment,6.42
user_005910,treatment,19.78
user_005911,treatment,12.31
user_005912,treatment,36.09
user_005913,treatment,18.26
user_005914,treatment,10.94
user_005915,treatment,6.46
user_005916,treatment,24.99
user_005917,treatment,2.95
user_005918,treatment,22.13
user_005919,treatment,5.48
user_005920,treatment,35.94
user_005921,treatment,15.01
user_005922,treatment,22.09
user_005923,treatment,14.09
user_005924,treatment,3.25
user_005925,treatment,6.63
user_005926,treatment,22.6
user_005927,treatment,15.08
user_005928,treatment,33.95
user_005929,treatment,18.22
user_005930,treatment,6.09
user_005931,treatment,6.98
user_005932,treatment,14.33
user_005933,treatment,2.07
user_005934,treatment,50.34
user_005935,treatment,18.79
user_005936,treatment,35.22
user_005937,treatment,3.73
user_005938,treatment,35.72
user_005939,treatment,78.67
user_005940,treatment,4.59
user_005941,treatment,24.46
user_005942,treatment,13.21
user_005943,treatment,3.84
user_005944,treatment,19.58
user_005945,treatment,25.71
user_005946,treatment,8.16
user_005947,treatment,33.54
user_005948,treatment,3.48
user_005949,treatment,3.99
user_005950,treatment,14.72
user_005951,treatment,13.47
user_005952,treatment,7.44
user_005953,treatment,25.22
user_005954,treatment,20.18
user_005955,treatment,26.22
user_005956,treatment,11.96
user_005957,treatment,21.37
user_005958,treatment,9.24
user_005959,treatment,68.24
user_005960,treatment,6.89
user_005961,treatment,71.11
user_005962,treatment,13.57
user_005963,treatment,4.39
user_005964,treatment,39.43
user_005965,treatment,14.6
user_005966,treatment,26.07
user_005967,treatment,35.13
user_005968,treatment,17.29
user_005969,treatment,8.22
user_005970,treatment,28.81
user_005971,treatment,13.21
user_005972,treatment,22.84
user_005973,treatment,2.36
user_005974,treatment,18.87
user_005975,treatment,7.92
user_005976,treatment,49.53
user_005977,treatment,21.73
user_005978,treatment,15.99
user_005979,treatment,19.47
user_005980,treatment,5.94
user_005981,treatment,48.36
user_005982,treatment,64.92
user_005983,treatment,18.07
user_005984,treatment,47.1
user_005985,treatment,8.37
user_005986,treatment,6.97
user_005987,treatment,13.64
user_005988,treatment,18.69
user_005989,treatment,9.63
user_005990,treatment,20.29
user_005991,treatment,16.86
user_005992,treatment,5.94
user_005993,treatment,19.99
user_005994,treatment,26.33
user_005995,treatment,15.14
user_005996,treatment,33.19
user_005997,treatment,4.98
user_005998,treatment,19.19
user_005999,treatment,5.17
user_006000,treatment,5.41
user_006001,treatment,7.97
user_006002,treatment,6.21
user_006003,treatment,8.51
user_006004,treatment,11.12
user_006005,treatment,25.78
user_006006,treatment,10.21
user_006007,treatment,3.71
user_006008,treatment,32.85
user_006009,treatment,6.76
user_006010,treatment,12.59
user_006011,treatment,18.86
user_006012,treatment,15.48
user_006013,treatment,31.67
user_006014,treatment,19.36
user_006015,treatment,6.63
user_006016,treatment,75.4
user_006017,treatment,15.42
user_006018,treatment,11.73
user_006019,treatment,28.54
user_006020,treatment,16.11
user_006021,treatment,18.16
user_006022,treatment,96.91
user_006023,treatment,10.59
user_006024,treatment,10.23
user_006025,treatment,14.49
user_006026,treatment,31.1
user_006027,treatment,3.95
user_006028,treatment,2.74
user_006029,treatment,8.25
user_006030,treatment,3.57
user_006031,treatment,9.39
user_006032,treatment,19.73
user_006033,treatment,6.47
user_006034,treatment,4.21
user_006035,treatment,13.95
user_006036,treatment,26.31
user_006037,treatment,3.4
user_006038,treatment,25.44
user_006039,treatment,25.38
user_006040,treatment,28.31
user_006041,treatment,34.98
user_006042,treatment,76.83
user_006043,treatment,9.93
user_006044,treatment,14.41
user_006045,treatment,9.46
user_006046,treatment,13.22
user_006047,treatment,44.98
user_006048,treatment,4.5
user_006049,treatment,6.63
user_006050,treatment,39.72
user_006051,treatment,29.85
user_006052,treatment,9.87
user_006053,treatment,26.14
user_006054,treatment,17.34
user_006055,treatment,43.83
user_006056,treatment,14.01
user_006057,treatment,29.98
user_006058,treatment,109.25
user_006059,treatment,21.3
user_006060,treatment,13.73
user_006061,treatment,23.52
user_006062,treatment,9.85
user_006063,treatment,89.15
user_006064,treatment,15.24
user_006065,treatment,10.61
user_006066,treatment,6.76
user_006067,treatment,31.75
user_006068,treatment,26.41
user_006069,treatment,8.87
user_006070,treatment,20.93
user_006071,treatment,3.95
user_006072,treatment,15.3
user_006073,treatment,18.96
user_006074,treatment,51.72
user_006075,treatment,7.12
user_006076,treatment,4.75
user_006077,treatment,6.45
user_006078,treatment,4.53
user_006079,treatment,38.45
user_006080,treatment,45.55
user_006081,treatment,17.05
user_006082,treatment,35.06
user_006083,treatment,14.69
user_006084,treatment,12.23
user_006085,treatment,10.11
user_006086,treatment,10.3
user_006087,treatment,3.83
user_006088,treatment,16.3
user_006089,treatment,12.78
user_006090,treatment,23.96
user_006091,treatment,14.22
user_006092,treatment,11.59
user_006093,treatment,6.57
user_006094,treatment,13.98
user_006095,treatment,23.82
user_006096,treatment,5.29
user_006097,treatment,14.15
user_006098,treatment,15.9
user_006099,treatment,7.43
user_006100,treatment,8.25
user_006101,treatment,15.87
user_006102,treatment,5.33
user_006103,treatment,17.46
user_006104,treatment,6.45
user_006105,treatment,30.89
user_006106,treatment,85.65
user_006107,treatment,6.63
user_006108,treatment,20.23
user_006109,treatment,7.38
user_006110,treatment,30.35
user_006111,treatment,4.8
user_006112,treatment,19.38
user_006113,treatment,6.56
user_006114,treatment,11.18
user_006115,treatment,5.78
user_006116,treatment,25.48
user_006117,treatment,6.76
user_006118,treatment,20.52
user_006119,treatment,10.02
user_006120,treatment,12.04
user_006121,treatment,14.85
user_006122,treatment,7.17
user_006123,treatment,15.62
user_006124,treatment,44.89
user_006125,treatment,7.08
user_006126,treatment,33.7
user_006127,treatment,43.75
user_006128,treatment,6.87
user_006129,treatment,4.12
user_006130,treatment,16.8
user_006131,treatment,8.52
user_006132,treatment,58.84
user_006133,treatment,13.57
user_006134,treatment,6.95
user_006135,treatment,5.27
user_006136,treatment,31.56
user_006137,treatment,8.36
user_006138,treatment,13.67
user_006139,treatment,28.35
user_006140,treatment,8.96
user_006141,treatment,12.72
user_006142,treatment,13.02
user_006143,treatment,22.8
user_006144,treatment,21.17
user_006145,treatment,11.07
user_006146,treatment,13.89
user_006147,treatment,9.8
user_006148,treatment,4.05
user_006149,treatment,16.22
user_006150,treatment,59.96
user_006151,treatment,6.51
user_006152,treatment,7.11
user_006153,treatment,6.58
user_006154,treatment,23.56
user_006155,treatment,18.89
user_006156,treatment,11.63
user_006157,treatment,6.33
user_006158,treatment,14.21
user_006159,treatment,3.77
user_006160,treatment,14.8
user_006161,treatment,26.5
user_006162,treatment,4.85
user_006163,treatment,3.87
user_006164,treatment,46.69
user_006165,treatment,8.09
user_006166,treatment,32.75
user_006167,treatment,11.67
user_006168,treatment,11.59
user_006169,treatment,18.74
user_006170,treatment,6.51
user_006171,treatment,14.67
user_006172,treatment,9.73
user_006173,treatment,4.59
user_006174,treatment,17.29
user_006175,treatment,10.69
user_006176,treatment,11.64
user_006177,treatment,5.01
user_006178,treatment,47.14
user_006179,treatment,26.61
user_006180,treatment,28.54
user_006181,treatment,10.34
user_006182,treatment,3.31
user_006183,treatment,62.95
user_006184,treatment,12.57
user_006185,treatment,7.25
user_006186,treatment,18.42
user_006187,treatment,33.57
user_006188,treatment,12.96
user_006189,treatment,36.7
user_006190,treatment,31.39
user_006191,treatment,5.58
user_006192,treatment,7.7
user_006193,treatment,28.39
user_006194,treatment,1.51
user_006195,treatment,11.71
user_006196,treatment,4.2
user_006197,treatment,9.01
user_006198,treatment,10.39
user_006199,treatment,9.91
user_006200,treatment,8.48
user_006201,treatment,5.49
user_006202,treatment,82.56
user_006203,treatment,58.79
user_006204,treatment,5.21
user_006205,treatment,46.79
user_006206,treatment,9.59
user_006207,treatment,14.63
user_006208,treatment,12.55
user_006209,treatment,7.79
user_006210,treatment,28.99
user_006211,treatment,14.6
user_006212,treatment,9.01
user_006213,treatment,4.65
user_006214,treatment,6.46
user_006215,treatment,3.55
user_006216,treatment,13.33
user_006217,treatment,5.07
user_006218,treatment,10.67
user_006219,treatment,39.49
user_006220,treatment,34.45
user_006221,treatment,12.86
user_006222,treatment,12.31
user_006223,treatment,59.38
user_006224,treatment,20.02
user_006225,treatment,10.15
user_006226,treatment,4.22
user_006227,treatment,18.09
user_006228,treatment,25.62
user_006229,treatment,7.96
user_006230,treatment,16.66
user_006231,treatment,9.87
user_006232,treatment,11.39
user_006233,treatment,1.8
user_006234,treatment,11.05
user_006235,treatment,28.66
user_006236,treatment,7.96
user_006237,treatment,13.76
user_006238,treatment,7.21
user_006239,treatment,17.61
user_006240,treatment,11.1
user_006241,treatment,6.23
user_006242,treatment,38.32
user_006243,treatment,27.75
user_006244,treatment,8.13
user_006245,treatment,19.65
user_006246,treatment,20.29
user_006247,treatment,22.06
user_006248,treatment,3.4
user_006249,treatment,29.53
user_006250,treatment,8.37
user_006251,treatment,9.91
user_006252,treatment,108.89
user_006253,treatment,16.8
user_006254,treatment,9.69
user_006255,treatment,2.26
user_006256,treatment,40.12
user_006257,treatment,4.5
user_006258,treatment,5.91
user_006259,treatment,10.12
user_006260,treatment,40.98
user_006261,treatment,24.5
user_006262,treatment,11.63
user_006263,treatment,16.89
user_006264,treatment,8.16
user_006265,treatment,14.76
user_006266,treatment,13.99
user_006267,treatment,28.65
user_006268,treatment,28.61
user_006269,treatment,19.59
user_006270,treatment,9.88
user_006271,treatment,23.89
user_006272,treatment,12.26
user_006273,treatment,5.55
user_006274,treatment,9.56
user_006275,treatment,14.12
user_006276,treatment,27.34
user_006277,treatment,11.4
user_006278,treatment,5.02
user_006279,treatment,13.81
user_006280,treatment,14.45
user_006281,treatment,15.31
user_006282,treatment,27.55
user_006283,treatment,29.82
user_006284,treatment,8.2
user_006285,treatment,8.06
user_006286,treatment,5.74
user_006287,treatment,23.08
user_006288,treatment,42.06
user_006289,treatment,10.26
user_006290,treatment,10.88
user_006291,treatment,42.67
user_006292,treatment,19.78
user_006293,treatment,18.71
user_006294,treatment,5.09
user_006295,treatment,22.71
user_006296,treatment,6.28
user_006297,treatment,5.33
user_006298,treatment,10.0
user_006299,treatment,8.26
user_006300,treatment,11.05
user_006301,treatment,4.17
user_006302,treatment,28.42
user_006303,treatment,32.53
user_006304,treatment,2.78
user_006305,treatment,28.87
user_006306,treatment,6.9
user_006307,treatment,26.2
user_006308,treatment,12.49
user_006309,treatment,13.5
user_006310,treatment,11.38
user_006311,treatment,34.8
user_006312,treatment,4.9
user_006313,treatment,21.46
user_006314,treatment,31.85
user_006315,treatment,23.41
user_006316,treatment,84.75
user_006317,treatment,8.64
user_006318,treatment,28.38
user_006319,treatment,12.12
user_006320,treatment,35.4
user_006321,treatment,13.12
user_006322,treatment,9.68
user_006323,treatment,37.52
user_006324,treatment,8.91
user_006325,treatment,4.26
user_006326,treatment,8.73
user_006327,treatment,21.65
user_006328,treatment,40.19
user_006329,treatment,14.42
user_006330,treatment,37.89
user_006331,treatment,4.45
user_006332,treatment,9.26
user_006333,treatment,10.48
user_006334,treatment,12.04
user_006335,treatment,14.12
user_006336,treatment,22.94
user_006337,treatment,9.25
user_006338,treatment,14.75
user_006339,treatment,12.73
user_006340,treatment,6.29
user_006341,treatment,12.05
user_006342,treatment,11.76
user_006343,treatment,11.56
user_006344,treatment,13.54
user_006345,treatment,14.02
user_006346,treatment,9.34
user_006347,treatment,36.53
user_006348,treatment,5.18
user_006349,treatment,7.41
user_006350,treatment,121.99
user_006351,treatment,5.75
user_006352,treatment,4.47
user_006353,treatment,23.75
user_006354,treatment,2.51
user_006355,treatment,10.93
user_006356,treatment,73.45
user_006357,treatment,3.83
