user_id,group,revenue
user_011457,treatment,47.14
user_011458,treatment,43.12
user_011459,treatment,61.02
user_011460,treatment,54.86
user_011461,treatment,65.36
user_011462,treatment,35.76
user_011463,treatment,59.29
user_011464,treatment,49.91
user_011465,treatment,49.17
user_011466,treatment,45.88
user_011467,treatment,59.2
user_011468,treatment,56.91
user_011469,treatment,42.86
user_011470,treatment,53.32
user_011471,treatment,57.65
user_011472,treatment,53.42
user_011473,treatment,60.86
user_011474,treatment,49.68
user_011475,treatment,33.97
user_011476,treatment,53.49
user_011477,treatment,53.45
user_011478,treatment,54.49
user_011479,treatment,60.86
user_011480,treatment,36.38
user_011481,treatment,50.09
user_011482,treatment,44.62
user_011483,treatment,42.34
user_011484,treatment,51.42
user_011485,treatment,57.61
user_011486,treatment,54.41
user_011487,treatment,46.5
user_011488,treatment,50.84
user_011489,treatment,59.44
user_011490,treatment,57.47
user_011491,treatment,47.58
user_011492,treatment,47.06
user_011493,treatment,38.27
user_011494,treatment,48.56
user_011495,treatment,38.11
user_011496,treatment,68.54
user_011497,treatment,45.16
user_011498,treatment,60.87
user_011499,treatment,66.54
user_011500,treatment,53.73
user_011501,treatment,51.2
user_011502,treatment,41.42
user_011503,treatment,47.96
user_011504,treatment,64.83
user_011505,treatment,54.81
user_011506,treatment,52.23
user_011507,treatment,62.5
user_011508,treatment,57.57
user_011509,treatment,50.82
user_011510,treatment,53.73
user_011511,treatment,45.86
user_011512,treatment,47.51
user_011513,treatment,50.35
user_011514,treatment,56.46
user_011515,treatment,42.02
user_011516,treatment,52.61
user_011517,treatment,48.88
user_011518,treatment,44.79
user_011519,treatment,48.92
user_011520,treatment,33.43
user_011521,treatment,45.94
user_011522,treatment,43.2
user_011523,treatment,49.76
user_011524,treatment,33.76
user_011525,treatment,53.53
user_011526,treatment,59.28
user_011527,treatment,51.06
user_011528,treatment,55.99
user_011529,treatment,47.9
user_011530,treatment,39.56
user_011531,treatment,52.01
user_011532,treatment,57.44
user_011533,treatment,41.4
user_011534,treatment,48.28
user_011535,treatment,50.02
user_011536,treatment,74.81
user_011537,treatment,53.79
user_011538,treatment,36.76
user_011539,treatment,34.78
user_011540,treatment,57.84
user_011541,treatment,71.88
user_011542,treatment,49.75
user_011543,treatment,49.27
user_011544,treatment,55.45
user_011545,treatment,45.61
user_011546,treatment,31.65
user_011547,treatment,60.3
user_011548,treatment,47.09
user_011549,treatment,60.4
user_011550,treatment,45.91
user_011551,treatment,52.97
user_011552,treatment,58.84
user_011553,treatment,60.56
user_011554,treatment,53.86
user_011555,treatment,53.47
user_011556,treatment,56.96
user_011557,treatment,55.71
user_011558,treatment,41.67
user_011559,treatment,41.82
user_011560,treatment,35.13
user_011561,treatment,58.13
user_011562,treatment,48.83
user_011563,treatment,58.56
user_011564,treatment,55.23
user_011565,treatment,43.98
user_011566,treatment,51.04
user_011567,treatment,48.36
user_011568,treatment,47.13
user_011569,treatment,59.32
user_011570,treatment,72.09
user_011571,treatment,60.93
user_011572,treatment,51.78
user_011573,treatment,62.08
user_011574,treatment,65.7
user_011575,treatment,40.86
user_011576,treatment,61.8
user_011577,treatment,58.16
user_011578,treatment,61.5
user_011579,treatment,58.51
user_011580,treatment,50.18
user_011581,treatment,68.26
user_011582,treatment,54.72
user_011583,treatment,48.53
user_011584,treatment,56.05
user_011585,treatment,59.78
user_011586,treatment,52.76
user_011587,treatment,55.15
user_011588,treatment,52.71
user_011589,treatment,46.72
user_011590,treatment,45.43
user_011591,treatment,40.78
user_011592,treatment,64.14
user_011593,treatment,50.21
user_011594,treatment,24.58
user_011595,treatment,55.17
user_011596,treatment,55.01
user_011597,treatment,37.07
user_011598,treatment,45.34
user_011599,treatment,44.99
user_011600,treatment,46.06
user_011601,treatment,61.7
user_011602,treatment,50.81
user_011603,treatment,48.58
user_011604,treatment,60.98
user_011605,treatment,55.96
user_011606,treatment,38.07
user_011607,treatment,47.07
user_011608,treatment,54.58
user_011609,treatment,44.53
user_011610,treatment,68.24
user_011611,treatment,52.9
user_011612,treatment,45.97
user_011613,treatment,43.02
user_011614,treatment,59.42
user_011615,treatment,46.82
user_011616,treatment,55.04
user_011617,treatment,42.79
user_011618,treatment,52.56
user_011619,treatment,46.91
user_011620,treatment,49.48
user_011621,treatment,45.63
user_011622,treatment,60.21
user_011623,treatment,48.07
user_011624,treatment,50.85
user_011625,treatment,51.24
user_011626,treatment,64.9
user_011627,treatment,59.12
user_011628,treatment,58.33
user_011629,treatment,39.38
user_011630,treatment,46.75
user_011631,treatment,61.51
user_011632,treatment,42.63
user_011633,treatment,52.67
user_011634,treatment,43.48
user_011635,treatment,44.28
user_011636,treatment,65.45
user_011637,treatment,57.75
user_011638,treatment,59.87
user_011639,treatment,58.27
user_011640,treatment,50.89
user_011641,treatment,46.47
user_011642,treatment,48.78
user_011643,treatment,50.47
user_011644,treatment,66.21
user_011645,treatment,41.31
user_011646,treatment,47.57
user_011647,treatment,44.7
user_011648,treatment,60.45
user_011649,treatment,66.83
user_011650,treatment,54.47
user_011651,treatment,55.13
user_011652,treatment,52.73
user_011653,treatment,55.5
user_011654,treatment,58.19
user_011655,treatment,55.41
user_011656,treatment,55.99
user_011657,treatment,58.2
user_011658,treatment,37.77
user_011659,treatment,52.02
user_011660,treatment,54.44
user_011661,treatment,55.33
user_011662,treatment,50.63
user_011663,treatment,53.29
user_011664,treatment,46.24
user_011665,treatment,37.8
user_011666,treatment,59.87
user_011667,treatment,42.93
user_011668,treatment,50.72
user_011669,treatment,46.01
user_011670,treatment,64.7
user_011671,treatment,51.36
user_011672,treatment,49.52
user_011673,treatment,57.98
user_011674,treatment,69.25
user_011675,treatment,55.25
user_011676,treatment,48.98
user_011677,treatment,57.57
user_011678,treatment,39.42
user_011679,treatment,52.37
user_011680,treatment,67.95
user_011681,treatment,53.26
user_011682,treatment,52.86
user_011683,treatment,52.17
user_011684,treatment,48.84
user_011685,treatment,54.52
user_011686,treatment,58.2
user_011687,treatment,49.35
user_011688,treatment,32.07
user_011689,treatment,55.72
user_011690,treatment,69.07
user_011691,treatment,48.99
user_011692,treatment,40.23
user_011693,treatment,57.42
user_011694,treatment,65.95
user_011695,treatment,56.23
user_011696,treatment,65.8
user_011697,treatment,58.35
user_011698,treatment,57.65
user_011699,treatment,47.86
user_011700,treatment,54.28
user_011701,treatment,51.76
user_011702,treatment,51.49
user_011703,treatment,49.97
user_011704,treatment,53.8
user_011705,treatment,41.63
user_011706,treatment,58.49
user_011707,treatment,44.98
user_011708,treatment,50.0
user_011709,treatment,54.64
user_011710,treatment,44.58
user_011711,treatment,36.27
user_011712,treatment,48.94
user_011713,treatment,40.55
user_011714,treatment,57.7
user_011715,treatment,42.77
user_011716,treatment,63.88
user_011717,treatment,51.95
user_011718,treatment,52.47
user_011719,treatment,36.15
user_011720,treatment,53.16
user_011721,treatment,51.36
user_011722,treatment,41.61
user_011723,treatment,52.7
user_011724,treatment,48.82
user_011725,treatment,50.27
user_011726,treatment,52.21
user_011727,treatment,48.23
user_011728,treatment,53.97
user_011729,treatment,51.31
user_011730,treatment,55.78
user_011731,treatment,47.77
user_011732,treatment,43.48
user_011733,treatment,46.33
user_011734,treatment,63.54
user_011735,treatment,59.65
user_011736,treatment,61.71
user_011737,treatment,62.26
user_011738,treatment,48.27
user_011739,treatment,54.37
user_011740,treatment,52.61
user_011741,treatment,57.28
user_011742,treatment,49.69
user_011743,treatment,52.74
user_011744,treatment,52.58
user_011745,treatment,56.26
user_011746,treatment,57.25
user_011747,treatment,52.75
user_011748,treatment,52.99
user_011749,treatment,53.81
user_011750,treatment,65.17
user_011751,treatment,38.16
user_011752,treatment,44.24
user_011753,treatment,57.39
user_011754,treatment,54.16
user_011755,treatment,54.1
user_011756,treatment,57.34
user_011757,treatment,53.71
user_011758,treatment,47.53
user_011759,treatment,57.03
user_011760,treatment,52.17
user_011761,treatment,48.42
user_011762,treatment,57.52
user_011763,treatment,57.21
user_011764,treatment,53.72
user_011765,treatment,65.74
user_011766,treatment,62.61
user_011767,treatment,60.01
user_011768,treatment,72.53
user_011769,treatment,50.83
user_011770,treatment,48.28
user_011771,treatment,58.88
user_011772,treatment,49.98
user_011773,treatment,52.1
user_011774,treatment,44.11
user_011775,treatment,56.85
user_011776,treatment,40.23
user_011777,treatment,51.23
user_011778,treatment,51.88
user_011779,treatment,48.51
user_011780,treatment,37.94
user_011781,treatment,37.88
user_011782,treatment,46.03
user_011783,treatment,56.31
user_011784,treatment,54.31
user_011785,treatment,51.87
user_011786,treatment,44.92
user_011787,treatment,54.73
user_011788,treatment,37.61
user_011789,treatment,32.83
user_011790,treatment,50.06
user_011791,treatment,47.63
user_011792,treatment,60.11
user_011793,treatment,53.26
user_011794,treatment,65.21
user_011795,treatment,47.61
user_011796,treatment,55.89
user_011797,treatment,49.98
user_011798,treatment,63.05
user_011799,treatment,50.37
user_011800,treatment,58.84
user_011801,treatment,43.38
user_011802,treatment,48.68
user_011803,treatment,51.33
user_011804,treatment,62.11
user_011805,treatment,34.42
user_011806,treatment,49.34
user_011807,treatment,49.07
user_011808,treatment,35.38
user_011809,treatment,48.29
user_011810,treatment,39.67
user_011811,treatment,33.35
user_011812,treatment,49.9
user_011813,treatment,49.63
user_011814,treatment,50.04
user_011815,treatment,54.02
user_011816,treatment,44.96
user_011817,treatment,66.33
user_011818,treatment,51.73
user_011819,treatment,62.29
user_011820,treatment,38.56
user_011821,treatment,45.32
user_011822,treatment,57.49
user_011823,treatment,50.19
user_011824,treatment,43.41
user_011825,treatment,37.29
user_011826,treatment,57.87
user_011827,treatment,57.21
user_011828,treatment,53.95
user_011829,treatment,48.03
user_011830,treatment,43.1
user_011831,treatment,51.58
user_011832,treatment,41.48
user_011833,treatment,45.99
user_011834,treatment,62.09
user_011835,treatment,37.19
user_011836,treatment,57.42
user_011837,treatment,63.95
user_011838,treatment,58.53
user_011839,treatment,55.19
user_011840,treatment,48.29
user_011841,treatment,46.83
user_011842,treatment,34.01
user_011843,treatment,52.3
user_011844,treatment,48.78
user_011845,treatment,46.42
user_011846,treatment,51.84
user_011847,treatment,52.5
user_011848,treatment,46.92
user_011849,treatment,64.9
user_011850,treatment,57.84
user_011851,treatment,59.17
user_011852,treatment,51.17
user_011853,treatment,56.09
user_011854,treatment,44.83
user_011855,treatment,57.33
user_011856,treatment,50.36
user_011857,treatment,43.82
user_011858,treatment,51.82
user_011859,treatment,49.66
user_011860,treatment,70.58
user_011861,treatment,55.48
user_011862,treatment,64.64
user_011863,treatment,61.05
user_011864,treatment,52.3
user_011865,treatment,48.45
user_011866,treatment,38.08
user_011867,treatment,45.03
user_011868,treatment,57.3
user_011869,treatment,49.58
user_011870,treatment,55.01
user_011871,treatment,35.76
user_011872,treatment,55.63
user_011873,treatment,60.77
user_011874,treatment,37.79
user_011875,treatment,54.97
user_011876,treatment,62.75
user_011877,treatment,65.44
user_011878,treatment,47.97
user_011879,treatment,58.24
user_011880,treatment,63.44
user_011881,treatment,55.21
user_011882,treatment,62.28
user_011883,treatment,51.71
user_011884,treatment,55.15
user_011885,treatment,47.03
user_011886,treatment,50.68
user_011887,treatment,55.47
user_011888,treatment,46.43
user_011889,treatment,50.21
user_011890,treatment,58.09
user_011891,treatment,68.42
user_011892,treatment,35.6
user_011893,treatment,67.81
user_011894,treatment,49.92
user_011895,treatment,59.72
user_011896,treatment,61.29
user_011897,treatment,64.52
user_011898,treatment,46.18
user_011899,treatment,50.2
user_011900,treatment,51.57
user_011901,treatment,49.14
user_011902,treatment,62.55
user_011903,treatment,51.39
user_011904,treatment,39.05
user_011905,treatment,46.94
user_011906,treatment,39.37
user_011907,treatment,50.17
user_011908,treatment,57.38
user_011909,treatment,46.76
user_011910,treatment,48.78
user_011911,treatment,49.8
user_011912,treatment,53.13
user_011913,treatment,56.13
user_011914,treatment,58.46
user_011915,treatment,70.04
user_011916,treatment,52.99
user_011917,treatment,57.89
user_011918,treatment,39.3
user_011919,treatment,48.97
user_011920,treatment,49.84
user_011921,treatment,43.86
user_011922,treatment,47.71
user_011923,treatment,51.14
user_011924,treatment,47.96
user_011925,treatment,72.81
user_011926,treatment,56.1
user_011927,treatment,68.01
user_011928,treatment,63.94
user_011929,treatment,46.89
user_011930,treatment,52.3
user_011931,treatment,48.52
user_011932,treatment,50.71
user_011933,treatment,44.19
user_011934,treatment,48.47
user_011935,treatment,54.88
user_011936,treatment,54.66
user_011937,treatment,54.03
user_011938,treatment,51.52
user_011939,treatment,58.89
user_011940,treatment,49.94
user_011941,treatment,63.13
user_011942,treatment,37.22
user_011943,treatment,57.25
user_011944,treatment,55.91
user_011945,treatment,46.6
user_011946,treatment,49.16
user_011947,treatment,55.72
user_011948,treatment,59.33
user_011949,treatment,38.0
user_011950,treatment,57.03
user_011951,treatment,48.34
user_011952,treatment,61.0
user_011953,treatment,37.29
user_011954,treatment,71.56
user_011955,treatment,44.91
user_011956,treatment,63.44
user_011957,treatment,51.45
user_011958,treatment,45.45
user_011959,treatment,54.12
user_011960,treatment,60.23
user_011961,treatment,39.58
user_011962,treatment,57.61
user_011963,treatment,51.9
user_011964,treatment,56.62
user_011965,treatment,52.09
user_011966,treatment,47.43
user_011967,treatment,43.1
user_011968,treatment,57.38
user_011969,treatment,57.34
user_011970,treatment,57.3
user_011971,treatment,55.42
user_011972,treatment,59.56
